STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,total injuries,DEATHS_DIRECT,DEATHS_INDIRECT,total deaths,DAMAGE_PROPERTY,DAMAGE_CROPS,DAMAGE_PROPERTY_FIXED,DAMAGE_CROPS_FIXED,DAMAGE_SUM,OUR_METRIC
NORTH DAKOTA,June,Tornado,DUNN,0,0,0,0,0,0,175.00K,0.00K,175000,0,175000,0.011666667
MISSOURI,December,Tornado,CHRISTIAN,0,0,0,0,0,0,190.00K,0.00K,190000,0,190000,0.012666667
MASSACHUSETTS,January,Coastal Flood,BARNSTABLE,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
MISSISSIPPI,February,Flash Flood,SUNFLOWER,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
LOUISIANA,February,Flash Flood,FRANKLIN,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
NEW MEXICO,July,Flash Flood,VALENCIA,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
TEXAS,September,Flash Flood,WILLIAMSON,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
KENTUCKY,February,Flash Flood,JEFFERSON,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
NEW YORK,July,Flash Flood,TIOGA,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
MISSISSIPPI,September,Flash Flood,RANKIN,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
NORTH CAROLINA,August,Flash Flood,ROCKINGHAM,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
TEXAS,September,Flash Flood,GALVESTON,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
COLORADO,July,Flash Flood,LA PLATA,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
NORTH CAROLINA,September,Flash Flood,BRUNSWICK,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
VIRGINIA,October,Flash Flood,SALEM (C),0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,June,Flash Flood,WORTH,0,0,0,0,0,0,100.00K,100.00K,100000,100000,200000,0.013333333
TEXAS,August,Flash Flood,CASTRO,0,0,0,0,0,0,0.00K,200.00K,0,200000,200000,0.013333333
VIRGINIA,February,Flood,DICKENSON,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
KENTUCKY,February,Flood,CALDWELL,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
INDIANA,March,Flood,SPENCER,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
WISCONSIN,May,Flood,MANITOWOC,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,April,Flood,EMMET,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
WASHINGTON,May,Flood,OKANOGAN,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,May,Flood,WEBSTER,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,May,Flood,BLACK HAWK,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,May,Flood,BLACK HAWK,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,May,Flood,BUTLER,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
KENTUCKY,February,Flood,METCALFE,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
VIRGINIA,June,Flood,PRINCE WILLIAM,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,April,Flood,EMMET,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,July,Flood,STORY,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
IOWA,June,Flood,POLK,0,0,0,0,0,0,100.00K,100.00K,100000,100000,200000,0.013333333
IOWA,June,Flood,BUTLER,0,0,0,0,0,0,100.00K,100.00K,100000,100000,200000,0.013333333
IOWA,June,Flood,JASPER,0,0,0,0,0,0,100.00K,100.00K,100000,100000,200000,0.013333333
IOWA,September,Flood,MAHASKA,0,0,0,0,0,0,100.00K,100.00K,100000,100000,200000,0.013333333
IOWA,September,Flood,BREMER,0,0,0,0,0,0,50.00K,150.00K,50000,150000,200000,0.013333333
IOWA,September,Flood,BUTLER,0,0,0,0,0,0,50.00K,150.00K,50000,150000,200000,0.013333333
IOWA,September,Flood,KOSSUTH,0,0,0,0,0,0,50.00K,150.00K,50000,150000,200000,0.013333333
IOWA,September,Flood,HANCOCK,0,0,0,0,0,0,50.00K,150.00K,50000,150000,200000,0.013333333
NORTH CAROLINA,September,Hurricane,INLAND BRUNSWICK,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
MISSISSIPPI,February,Tornado,LAUDERDALE,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
LOUISIANA,March,Tornado,WINN,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
MISSISSIPPI,April,Tornado,CLAIBORNE,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
MISSISSIPPI,April,Tornado,LAFAYETTE,0,0,0,0,0,0,200.00K,,200000,0,200000,0.013333333
KENTUCKY,July,Tornado,HART,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
VIRGINIA,April,Tornado,BEDFORD,0,0,0,0,0,0,200.00K,,200000,0,200000,0.013333333
GEORGIA,August,Tornado,WALTON,0,0,0,0,0,0,200.00K,,200000,0,200000,0.013333333
NORTH CAROLINA,September,Tornado,PENDER,0,0,0,0,0,0,200.00K,,200000,0,200000,0.013333333
MICHIGAN,September,Tornado,CLINTON,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
ILLINOIS,December,Tornado,CASS,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
GEORGIA,October,Tornado,CRAWFORD,0,0,0,0,0,0,200.00K,,200000,0,200000,0.013333333
TEXAS,October,Tornado,TOM GREEN,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
GEORGIA,October,Tropical Storm,LOWNDES,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
NORTH CAROLINA,September,Tropical Storm,GREENE,0,0,0,0,0,0,200.00K,,200000,0,200000,0.013333333
NORTH CAROLINA,October,Tropical Storm,DURHAM,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
CALIFORNIA,July,Wildfire,RIVERSIDE COUNTY MOUNTAINS,0,0,0,0,0,0,200.00K,0.00K,200000,0,200000,0.013333333
CALIFORNIA,September,Flash Flood,RIVERSIDE,1,0,1,0,0,0,200.00K,0.00K,200000,0,200000,0.013466667
COLORADO,July,Tornado,ARAPAHOE,1,0,1,0,0,0,200.00K,,200000,0,200000,0.013466667
NORTH CAROLINA,October,Tropical Storm,WAKE,1,0,1,0,0,0,200.00K,0.00K,200000,0,200000,0.013466667
NORTH DAKOTA,July,Tornado,RAMSEY,0,0,0,0,0,0,200.00K,2.00K,200000,2000,202000,0.013466667
LOUISIANA,October,Tornado,GRANT,2,0,2,0,0,0,200.00K,0.00K,200000,0,200000,0.0136
LOUISIANA,March,Tornado,RICHLAND,4,0,4,0,0,0,200.00K,0.00K,200000,0,200000,0.013866667
KENTUCKY,September,Flood,ROWAN,0,0,0,1,0,1,200.00K,0.00K,200000,0,200000,0.014
MINNESOTA,June,Flash Flood,FILLMORE,0,0,0,0,0,0,210.00K,0.00K,210000,0,210000,0.014
LOUISIANA,April,Tornado,RED RIVER,0,0,0,0,0,0,225.00K,0.00K,225000,0,225000,0.015
ILLINOIS,December,Tornado,SANGAMON,0,0,0,0,0,0,225.00K,0.00K,225000,0,225000,0.015
INDIANA,February,Flood,WHITE,0,0,0,0,0,0,230.00K,0.00K,230000,0,230000,0.015333333
GEORGIA,October,Tropical Storm,QUITMAN,0,0,0,0,0,0,230.00K,0.00K,230000,0,230000,0.015333333
VIRGINIA,September,Flash Flood,BOTETOURT,0,0,0,0,0,0,230.33K,0.00K,230330,0,230330,0.015355333
VIRGINIA,October,Flash Flood,FRANKLIN,0,0,0,0,0,0,244.90K,0.00K,244900,0,244900,0.016326667
NEW MEXICO,July,Flash Flood,COLFAX,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
WEST VIRGINIA,May,Flash Flood,MERCER,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
MINNESOTA,July,Flash Flood,RENVILLE,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
ARIZONA,September,Flash Flood,GRAHAM,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NEW YORK,September,Flash Flood,TIOGA,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
UTAH,July,Flash Flood,WASHINGTON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
TEXAS,June,Flash Flood,NUECES,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
MINNESOTA,July,Flash Flood,KANABEC,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
TEXAS,September,Flash Flood,SAN PATRICIO,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
TEXAS,September,Flash Flood,JIM WELLS,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
LOUISIANA,December,Flash Flood,ST. CHARLES,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
LOUISIANA,December,Flash Flood,WASHINGTON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,September,Flash Flood,NEW HANOVER,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
ARIZONA,October,Flash Flood,PIMA,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,October,Flash Flood,FORSYTH,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,June,Flash Flood,KOSSUTH,0,0,0,0,0,0,50.00K,200.00K,50000,200000,250000,0.016666667
KENTUCKY,March,Flood,LIVINGSTON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
KENTUCKY,February,Flood,GRAVES,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
INDIANA,March,Flood,VANDERBURGH,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
ALASKA,July,Flood,SUSITNA VALLEY,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
KENTUCKY,February,Flood,GRAYSON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,July,Flood,POLK,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
INDIANA,February,Flood,FULTON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
VIRGINIA,October,Flood,SALEM (C),0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
ARIZONA,October,Flood,PINAL,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
ILLINOIS,April,Tornado,WILLIAMSON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
KENTUCKY,April,Tornado,BOYLE,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
MINNESOTA,July,Tornado,BELTRAMI,0,0,0,0,0,0,250.00K,,250000,0,250000,0.016666667
NEW YORK,May,Tornado,PUTNAM,0,0,0,0,0,0,250.00K,,250000,0,250000,0.016666667
NORTH CAROLINA,September,Tornado,SAMPSON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,September,Tornado,JACKSON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
KENTUCKY,February,Tornado,WARREN,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,September,Tornado,COLUMBUS,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
VIRGINIA,October,Tornado,AMELIA,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
OKLAHOMA,November,Tornado,ADAIR,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
TENNESSEE,November,Tornado,GRUNDY,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
GEORGIA,October,Tropical Storm,BEN HILL,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
GEORGIA,October,Tropical Storm,IRWIN,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
FLORIDA,October,Tropical Storm,HOLMES,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,October,Tropical Storm,EDGECOMBE,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,October,Tropical Storm,FRANKLIN,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,October,Tropical Storm,WARREN,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,October,Tropical Storm,HALIFAX,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,October,Tropical Storm,WILSON,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
NORTH CAROLINA,October,Tropical Storm,NASH,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
MISSOURI,February,Wildfire,TANEY,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
WASHINGTON,July,Wildfire,SPOKANE AREA,0,0,0,0,0,0,250.00K,0.00K,250000,0,250000,0.016666667
IOWA,July,Tornado,POLK,0,0,0,0,0,0,250.00K,1.00K,250000,1000,251000,0.016733333
FLORIDA,February,Tornado,HOLMES,1,0,1,0,0,0,250.00K,0.00K,250000,0,250000,0.0168
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,0,0,0,0,0,0,255.00K,0.00K,255000,0,255000,0.017
MISSOURI,December,Tornado,LAWRENCE,0,0,0,1,0,1,250.00K,0.00K,250000,0,250000,0.017333333
ILLINOIS,December,Tornado,SCHUYLER,0,0,0,0,0,0,260.00K,0.00K,260000,0,260000,0.017333333
KENTUCKY,February,Flood,BULLITT,0,0,0,0,0,0,275.00K,0.00K,275000,0,275000,0.018333333
INDIANA,February,Flood,JASPER,0,0,0,0,0,0,288.00K,0.00K,288000,0,288000,0.0192
IDAHO,August,Wildfire,NORTHERN PANHANDLE,0,0,0,0,0,0,299.00K,0.00K,299000,0,299000,0.019933333
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
KENTUCKY,June,Flash Flood,LINCOLN,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
ILLINOIS,May,Flash Flood,DU PAGE,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
NEW YORK,August,Flash Flood,DELAWARE,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
WEST VIRGINIA,July,Flash Flood,MERCER,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
MISSISSIPPI,December,Flash Flood,FORREST,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
MISSISSIPPI,December,Flash Flood,FORREST,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
NORTH CAROLINA,September,Flash Flood,BRUNSWICK,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,250.00K,50.00K,250000,50000,300000,0.02
ILLINOIS,March,Flood,GALLATIN,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
WISCONSIN,May,Flood,CALUMET,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
ALASKA,October,Flood,KENAI PENINSULA,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
IOWA,September,Flood,POWESHIEK,0,0,0,0,0,0,150.00K,150.00K,150000,150000,300000,0.02
IOWA,June,Flood,KOSSUTH,0,0,0,0,0,0,100.00K,200.00K,100000,200000,300000,0.02
LOUISIANA,March,Tornado,ALLEN,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
MISSOURI,April,Tornado,WRIGHT,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
LOUISIANA,April,Tornado,BEAUREGARD,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
KENTUCKY,June,Tornado,OHIO,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
GEORGIA,March,Tornado,HARALSON,0,0,0,0,0,0,300.00K,,300000,0,300000,0.02
MINNESOTA,August,Tornado,GOODHUE,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
NEW MEXICO,August,Tornado,COLFAX,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
KENTUCKY,April,Tornado,GRAYSON,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
NORTH CAROLINA,September,Tornado,NEW HANOVER,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
ARKANSAS,December,Tornado,HEMPSTEAD,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
MISSISSIPPI,November,Tornado,CALHOUN,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
NORTH CAROLINA,September,Tornado,WILSON,0,0,0,0,0,0,250.00K,50.00K,250000,50000,300000,0.02
TEXAS,March,Wildfire,GILLESPIE,0,0,0,0,0,0,300.00K,0.00K,300000,0,300000,0.02
FLORIDA,November,Tornado,PINELLAS,1,0,1,0,0,0,300.00K,0.00K,300000,0,300000,0.020133333
LOUISIANA,November,Tornado,CATAHOULA,1,0,1,0,0,0,200.00K,100.00K,200000,100000,300000,0.020133333
WISCONSIN,September,Flash Flood,JUNEAU,0,0,0,0,0,0,230.00K,73.00K,230000,73000,303000,0.0202
GEORGIA,March,Tornado,HARALSON,2,0,2,0,0,0,300.00K,,300000,0,300000,0.020266667
ILLINOIS,December,Tornado,MACON,0,0,0,0,0,0,325.00K,0.00K,325000,0,325000,0.021666667
WISCONSIN,September,Flash Flood,MONROE,0,0,0,0,0,0,285.00K,49.00K,285000,49000,334000,0.022266667
MISSISSIPPI,November,Tornado,FRANKLIN,0,0,0,0,0,0,40.00K,300.00K,40000,300000,340000,0.022666667
MICHIGAN,June,Flood,GOGEBIC,0,0,0,0,0,0,344.00K,0.00K,344000,0,344000,0.022933333
ILLINOIS,March,Flood,ALEXANDER,0,0,0,0,0,0,350.00K,0.00K,350000,0,350000,0.023333333
IOWA,June,Flood,KOSSUTH,0,0,0,0,0,0,250.00K,100.00K,250000,100000,350000,0.023333333
IOWA,June,Flood,BUTLER,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,June,Flood,PALO ALTO,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,June,Flood,EMMET,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,June,Flood,WEBSTER,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,June,Flood,HUMBOLDT,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,June,Flood,DALLAS,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,June,Flood,KOSSUTH,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,PALO ALTO,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,EMMET,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,DALLAS,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,FRANKLIN,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,BUTLER,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,TAMA,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,KOSSUTH,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,WRIGHT,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,BUTLER,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,HUMBOLDT,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,WRIGHT,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,BUTLER,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,WEBSTER,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,WEBSTER,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,HAMILTON,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,BLACK HAWK,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
IOWA,September,Flood,CERRO GORDO,0,0,0,0,0,0,100.00K,250.00K,100000,250000,350000,0.023333333
KENTUCKY,February,Tornado,CALLOWAY,0,0,0,0,0,0,350.00K,0.00K,350000,0,350000,0.023333333
ILLINOIS,December,Tornado,FULTON,0,0,0,0,0,0,350.00K,0.00K,350000,0,350000,0.023333333
VIRGINIA,September,Flash Flood,ROANOKE,0,0,0,0,0,0,355.00K,0.00K,355000,0,355000,0.023666667
WISCONSIN,September,Flood,GRANT,0,0,0,0,0,0,10.00K,349.00K,10000,349000,359000,0.023933333
VIRGINIA,October,Flash Flood,CAMPBELL,0,0,0,0,0,0,366.00K,0.00K,366000,0,366000,0.0244
WISCONSIN,August,Flash Flood,LA CROSSE,0,0,0,0,0,0,375.00K,2.00K,375000,2000,377000,0.025133333
MAINE,March,Coastal Flood,COASTAL YORK,0,0,0,0,0,0,380.00K,0.00K,380000,0,380000,0.025333333
MINNESOTA,July,Flood,RENVILLE,0,0,0,1,0,1,375.00K,0.00K,375000,0,375000,0.025666667
MINNESOTA,July,Flood,BROWN,0,0,0,0,0,0,385.00K,0.00K,385000,0,385000,0.025666667
TEXAS,October,Flood,TAYLOR,0,0,0,0,0,0,394.00K,0.00K,394000,0,394000,0.026266667
VERMONT,July,Flash Flood,WINDSOR,0,0,0,0,0,0,400.00K,0.00K,400000,0,400000,0.026666667
VERMONT,May,Flash Flood,CHITTENDEN,0,0,0,0,0,0,400.00K,0.00K,400000,0,400000,0.026666667
KENTUCKY,February,Flood,JEFFERSON,0,0,0,0,0,0,400.00K,0.00K,400000,0,400000,0.026666667
TEXAS,October,Flood,THROCKMORTON,0,0,0,0,0,0,400.00K,0.00K,400000,0,400000,0.026666667
LOUISIANA,October,Tornado,AVOYELLES,0,0,0,0,0,0,400.00K,0.00K,400000,0,400000,0.026666667
TENNESSEE,November,Tornado,BEDFORD,0,0,0,0,0,0,400.00K,0.00K,400000,0,400000,0.026666667
ILLINOIS,September,Flash Flood,JEFFERSON,1,0,1,0,0,0,400.00K,0.00K,400000,0,400000,0.0268
VIRGINIA,September,Flash Flood,HALIFAX,0,0,0,0,0,0,430.63K,0.00K,430630,0,430630,0.028708667
VIRGINIA,September,Flash Flood,HENRY,0,0,0,0,0,0,431.08K,0.00K,431080,0,431080,0.028738667
ALABAMA,October,Tropical Storm,HENRY,0,0,0,0,0,0,440.59K,,440590,0,440590,0.029372667
MONTANA,May,Flood,MISSOULA,0,0,0,0,0,0,450.00K,0.00K,450000,0,450000,0.03
VIRGINIA,October,Flash Flood,GALAX (C),0,0,0,0,0,0,455.00K,0.00K,455000,0,455000,0.030333333
VIRGINIA,September,Flash Flood,PATRICK,0,0,0,0,0,0,465.62K,0.00K,465620,0,465620,0.031041333
WISCONSIN,August,Flood,CRAWFORD,0,0,0,0,0,0,450.00K,22.00K,450000,22000,472000,0.031466667
GEORGIA,October,Tropical Storm,TIFT,0,0,0,0,0,0,477.00K,0.00K,477000,0,477000,0.0318
MASSACHUSETTS,January,Coastal Flood,SUFFOLK,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
MASSACHUSETTS,January,Coastal Flood,EASTERN PLYMOUTH,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
MISSISSIPPI,April,Flash Flood,GEORGE,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
KANSAS,June,Flash Flood,GRAHAM,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
OHIO,June,Flash Flood,HOCKING,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
VIRGINIA,May,Flash Flood,ROANOKE (C),0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
NORTH CAROLINA,May,Flash Flood,MCDOWELL,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
NORTH DAKOTA,July,Flash Flood,DICKEY,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
MINNESOTA,July,Flash Flood,REDWOOD,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
WISCONSIN,September,Flash Flood,BROWN,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
PENNSYLVANIA,August,Flash Flood,BRADFORD,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
WEST VIRGINIA,August,Flash Flood,PUTNAM,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
PENNSYLVANIA,August,Flash Flood,BRADFORD,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
TEXAS,June,Flash Flood,ORANGE,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
ILLINOIS,June,Flash Flood,WINNEBAGO,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
NORTH CAROLINA,July,Flash Flood,ROCKINGHAM,0,0,0,0,0,0,0.50M,0.00K,500000,0,500000,0.033333333
IOWA,June,Flash Flood,POLK,0,0,0,0,0,0,500.00K,0.00K,500000,0,500000,0.033333333
